created_at,date,time,username,tweet,target
1586345473000,2020-04-08,14:31:13,caglarvevo,Turkcell ile bağlan hayata diyorsunuz da 10 dakikadır size bağlanamıyorum aq,0
1586345351000,2020-04-08,14:29:11,sokiratez67,Herkes fatura öteliyor Turkcell neden ötelemiyor acaba? Mantıklı bir açıklama var mıdır?? @Turkcell @TurkcellHizmet #Turkcell #turkcellboykot,0
1586345184000,2020-04-08,14:26:24,ttugceunal,"Ek dakika alamıyorum, ek 250sms’e 20-25 tl vermek istemiyorum! Pişmanlıksın turkcell @TurkcellHizmet @Turkcell karantina bitsin @VodafoneDestek geçicem 😢😢😢 en azından ek paketleri ucuz",0
1586345118000,2020-04-08,14:25:18,feyzisarikaya,Yıllardır müşterisi olduğumuz @Turkcell zor günler geçirdiğimiz bu günlerde fırsatçılığını göstermiş ve eşimin hattını aramalara kapatmış.!  pic.twitter.com/rqPal0Q45E,0
1586344974000,2020-04-08,14:22:54,seko_ya,Böyle yazarak olmuyor. Somut bir gelişme olmadıkça bugün bu abonelik sonlandırılacak #superonline @Turkcell,0
1586344833000,2020-04-08,14:20:33,gazinolar_krali,"Karantinada 5 sinir krizi sebebi
1-TURKCELL SUPERONLINE INTERNET
2-TURKCELL SUPERONLINE INTERNET
3-TURKCELL SUPERONLINE INTERNET
4-TURKCELL SUPERONLINE INTERNET
5-TURKCELL SUPERONLINE INTERNET
 @TurkcellHizmet",0
1586344660000,2020-04-08,14:17:40,eyasirarican,"Bu dönemde ""Faturanı öde, ödemezsen keserun"" diye tehdit mesajları atan, kan emici Turkcell, Vodafone, Telekom ve diğer iletişim firmalarını umarım unutmazsınız. #Wuhan",0
1586344589000,2020-04-08,14:16:29,okanayhan1905,Böyle günlerde Allah kimseyi sizin elinize düşürmesin @Turkcell,0
1586344331000,2020-04-08,14:12:11,runigves,Turkcell sen interneti kendi kendine harcıyorsun kardeşim ben hiçbir şey yapmıyorum bundan eminim artık inşallah öbür dünyada hesaplaşırız,0
1586344179000,2020-04-08,14:09:39,unallisci,Tarife değişmek istiyoruz. Turkcelle yeni geçen müşteriye 60 TL ye sunulan hakkı eski müşterisine 100 TL ye sunuyor. Gerçekten artık pişman olmaya başladım. @Turkcell,0
1586344081000,2020-04-08,14:08:01,unallisci,Bu zaman da paketlere destek vermek yerine her şeye fayiş fiyat çeken Turkcell i buradan kutluyorum. 1 gb internet 24 TL sorsanız mangalda kül bırakmazlar. @Turkcell,0
1586344009000,2020-04-08,14:06:49,abdulla64772753,Dünden beri müşteri hizmetlerine bağlanmaya çalışıyorum. Superbox basvurusu yaptım hala geri dönüş yapılmadı. Gerçekten daha ne kadar mağdur olacağım. @TurkcellHizmet @Turkcell  pic.twitter.com/BcBvumK4ob,0
1586343903000,2020-04-08,14:05:03,chrmndr123,Superonline Müşteri hizmetlerine bağlanabilen var mı? 1 saattir fatma turgutun sesine benzeyen kadının sesini dinliyorum. #Turkcell #superonline,0
1586343779000,2020-04-08,14:02:59,gkhangney,Sakın turkcell uygulamasından sorun bildirim demeyin bildirmeye çalıştım ancak bir sorun olustu daha sonra tekrar deneyin diyor:),0
1586343743000,2020-04-08,14:02:23,isinlabiz,Bu zor günlerde telefon faturamı ödeyemediğim için hattımı kapatan turkcelle de saygılar  @Turkcell,0
1586343724000,2020-04-08,14:02:04,gkhangney,Şu anda başka firmanın ev internetinden yazıyorum turkcell mobil kullanıyorum evet ama kullanamıyorum dun geceden beri hiç çekmiyor yavaslık degıl hiç çekmiyor,0
1586343478000,2020-04-08,13:57:58,melikeyaziciogl,Ne zaman vazgeçeceksin bipten dakika vermekten? @Turkcell  pic.twitter.com/BiZ2QbBAqo,0
1586343377000,2020-04-08,13:56:17,semihtiryaki83,@Turkcell @TurkcellHizmet @SuperYardim fatura borcumu ödeyemiyorum. Bu vaziyette telefonun aramalara kapanması ne demek?,0
1586343242000,2020-04-08,13:54:02,abdulla64772753,@Turkcell yıl 2020 ama hala  çok merkezi bir yerde oturmama rağmen (Bursa Mudanya merkez ) hala evime internet baglayamıyor hem superbox hem ADSL internet böyle zorlu bir dönemde üniversite sınavına girecek kardeşlerim ve ben üniversite eğitim alamıyoruz sağ ol @,0
1586343199000,2020-04-08,13:53:19,hayaletsenebi,@TurkcellHizmet Turkcell'e geçişim tamamlandi fakat hattımı kullanamıyorum. Müşteri hizmetleriniz şubemize uğrayarak sim kartınızda olan sorunu gidermeniz gerektiğini iletiyor. Şu günlerde evden çıkarmak zorunda mısınız gerçekten?,0
1586343176000,2020-04-08,13:52:56,ozgeeunal1,Bide kendi hatalarini bildikleri icin gunde en az on kere superonline ariyorum musteri temsilcisine baglamiyo turkcell sarkisi caliyo kac dakika bekliyorum ya hem kontorlerime yazik hemde internete odedimiz paraya yazik ya,0
1586343128000,2020-04-08,13:52:08,mitdemir12204,Başkanım bu süreçte bir gün geç ödendi diye 50 tl’lik faturaya 30 tl açma kapama bedeli yansıtan kurumlardan bahsediyorsunuz.,0
1586343046000,2020-04-08,13:50:46,yufmufus,Turkcell iki haftadır nasıl dalga geviyor oynat bakalim  pic.twitter.com/TWVfaK11uU,0
1586343019000,2020-04-08,13:50:19,mettcrow,"Sabredecegiz, dua edeceğiz falan...
Ya ev sahiplerimiz? Ayedaş, Turkcell, TTelekom, igdaş, Bim, A101, Migros...?
Bunlar da sabredecekler mi?",0
1586342941000,2020-04-08,13:49:01,ensgksll,az önce konuştum 2 ay kadar uzayabilirmiş bağlamaları :)),0
1586342655000,2020-04-08,13:44:15,donsuzjuhan,"@TurkcellHizmet ev internetim ile ilgili sürekli kopmalar yaşıyorum , taahhüt karşılığı verdiğiniz modemin arızalı olduğunu düşünüyorum ama bir türlü size ulaşıp sorunumu çözemiyorum.
@Turkcell @SuperYardim",0
1586342145000,2020-04-08,13:35:45,emrekoksal8,#turkcell de çekmiyor #lifecell binada 3.kattan sonra çekiyor en iyisi #türktelekom a mı geçmek,0
1586342106000,2020-04-08,13:35:06,anjeliquemrs,Hazır kart ile size geçmeme rağmen bana kitlediğiniz 190 tl faturayı da silin o zaman beni çok düşünüyosanız,0
1586342087000,2020-04-08,13:34:47,ahmed_demirhan,"@Turkcell ‘e hat taşıma talebim kurye sim kartı getirmediği için gerçekleşmedi. Bayiden başvurunca online talebinizi iptal edin deniyor. Müşteri temsilcileri online talebi iptal edemiyoruz diyor. Komedi gibi ne geçiş yapabiliyorum, ne de çıkış ! #şikayet #şikayetvar pic.twitter.com/ygrdKsA9hu",0
1586341989000,2020-04-08,13:33:09,aynuryl16632643,"10gundur geri dönüş yapmanızı bekliyoruz,yalandan ""lütfen dm den bilgilerinizi paylasir mısınız?"" Yazıp gecistiriyorsunuz. Eşim Vodafone lu ,ben Turkcell'liyim.Nevzaman arasam muhatap olabilecek temsilcisi bulabiliyorum.İyi ki TURKCELL'liyim @Turkcell",0
1586341966000,2020-04-08,13:32:46,guveyn,Asıl dert son cümle kimseye salladığım yok ortada yalan da yok bir şekilde bunları ödemek için bu kredinin çıkması gerekiyor.Bilgilendirme mesajları corona döneminde gereksiz geliyor bana ki Esgaz senin mi anlamadım ama şu yanıtı atman da bir o kadar gereksiz,0
1586341632000,2020-04-08,13:27:12,egencar,Onlar bilerek GB ları ve konulma sürelerini azaltıyorlar yani çalıyorlar arayıp ben bu kadar kullanmadım kullandığım veri bu kadar ama harcanan bu kadar diye biraz yaygara yapınca. Düzeltiyorlar Türkcell de çalışan arkadaşım vardı işleri bu şekilde yürütüyoruz diyordu,0
1586341527000,2020-04-08,13:25:27,umutpekel,@Turkcell @Superonline Evde kurulu olan #Huawei modem de iki kanal var biri #5G.  Bu 5G hangi frekanstan yayın yapıyor.  Internet sitenizdeki teknik klavuzda frekanslara iliskin hicbir bilgi bulunmuyor ? pic.twitter.com/WW9JTQBXks,0
1586341518000,2020-04-08,13:25:18,aysun_oztek,Niye her hafta salla kazanda bip dakika veriyorsunuz? Hattımızımı taşıyalım? @Turkcell @TurkcellHizmet,0
1586341329000,2020-04-08,13:22:09,seko_ya,Kontrolleri de 5 ay sonra tamamlarsınız artık. Bugün bu iş çözümlenmeyecekse hizmet alamadığımız İçin aboneliğin sonlandırılmasını istiyoruz. #superonline @Murat__Erkan @Turkcell,0
1586341322000,2020-04-08,13:22:02,_iceeberg,Turkcelle bağlan hayata diye şarkı çalıyorsunuz aradıgımızda ama 15 dakikadır bir bağlanamadık nasıl bir işletmesiniz siz acaba ya ? @Turkcell,0
1586341195000,2020-04-08,13:19:55,selimyildiz53,fatura kesim tarihine 2 gün kala faturanız şu kadardır diye hatırlatma  yapan kan emici turkcell. Dini imanı para turkcell..  pic.twitter.com/2wP4IXD3eS,0
1586341047000,2020-04-08,13:17:27,s_krc,"#TVPlus gibi bir özellik olmasa, anında değiştiririm sizi de neyse.

yeni bir modem isteyelim. getirmezseniz boykota başlarım.

#superonline #turkcell @TurkcellHizmet",0
1586341045000,2020-04-08,13:17:25,slmklm22,"10 gündür eve internet gelecek sözde her yerde altyapınız var!
@TurkcellHizmet
@Turkcell
@ttborgtr",0
1586340967000,2020-04-08,13:16:07,furkantasdeleen,@Turkcell @SuperYardim @TurkcellHizmet hala ev interneti bağlantım yapılmadı lütfen yardımcı okun,0
1586340945000,2020-04-08,13:15:45,s_krc,"o zaman soru şu, statik IP yi ne hakla 24,90 TL ye satıyorsun. Bu işleri yaptırmayacaksan statik IP hizmeti vermene gerek yok ki!

#superonline #Turkcell",0
1586340805000,2020-04-08,13:13:25,s_krc,"ayrıca bu modem iç IP de ki cihazlara STATİK IP veremiyor. Bu sebeple port yönlendirmek, Turkcell Superonline ile statik IP alayım, bu adamların internetiyle dışarıya hizmet vermek falan mümkün değil.
ttnetin zyxel markalı (gövde aynı) olanı ile ise her şeyi yapabiliyorsun.",0
1586340692000,2020-04-08,13:11:32,emre83540736,@Turkcell kullanmayın arkadaş 49 liralık paket aldık her ay 74 lira ödüyorum. Kullanım haklarım bitince dursun diyorum ona da para istiyorlar. Nerden hattımı taşıdım bilmiyorum. Bu zor günlerde bile insanlara para kitleme peşindesiniz.,0
1586340677000,2020-04-08,13:11:17,dagdelenkaanm,Turkcell i kutluyorum kriz i fırsata çevirmek için mesaj atıyor 3gb 45tl anlıyorum ticari firmasında ama insaf bu afet durumundan da yararlanma en azından az kar ederek abonelerine destek ol kar etme demiyorum şu sıra herkes internette insaf et diyorum bu vatan seninde vatanın,0
1586340596000,2020-04-08,13:09:56,ligene61,Sizi mobil uygulamadan faydalanıp siLinmeye davet ediyoruz. Turkcelle bağla psikopata,0
1586340479000,2020-04-08,13:07:59,winnerbesiktas,Sabahtır 532 hattından 5 kere arayıp müzik dinletmek nedir? Dalga mı geçiyorsunuz? müziği dinletip kapatıyorsunuz.Evden falan çalışıyorsanız biriniz dükkana geçip makineyi düzeltsin kardeşim.Açmayınca yok taahhütün sona erdi deyip fatura kitliyorsunuz. @Turkcell @TurkcellHizmet,0
1586340477000,2020-04-08,13:07:57,cahideomac,"Bitmiyorsunuz @Turkcell garanti Turkcell ,sıraya girdiniz.. birde tehdit kontratlı kampanya bedelini yansıtırız diye.. 25 yıllık Turkcell liyim yazıklar olsun.. @Turkcell @RTErdogan @cimeronline @BeratAlbayrak @suleymansoylu pic.twitter.com/zN3P1QG0em",0
1586340467000,2020-04-08,13:07:47,ligene61,He he turkcell ile bağla psikopata,0
1586340416000,2020-04-08,13:06:56,ligene61,Evde turkcell var ise sıçtınız,0
1586340389000,2020-04-08,13:06:29,ligene61,Bende var bir boka yaramıyor üstüne birde sinir oluyorsun,0
1586340346000,2020-04-08,13:05:46,ligene61,Tek adım var turkcell den uzak dur,0
1586340318000,2020-04-08,13:05:18,ligene61,Geçirdiğimiz bu zor dönemde sizi ve sağlık çalışanları zor durumda bırakmak bizim işimiz. Turkcell ile bağla psikopata sırf reklam bu laleler.,0
1586340252000,2020-04-08,13:04:12,ligene61,Bunlar engerek bunlar yılandır,0
1586340217000,2020-04-08,13:03:37,ligene61,Fiber müşterisi isen sakın alma ne telefondan yardımcı olurlar nede çare bulurlar. Bunlara dua değil  beddua ediyorum. Turkcell ile bağla psikopata,0
1586340169000,2020-04-08,13:02:49,murat26_87,"Ece Erken yine iyi biz ne yapalım Turkcell yaptına bakar mısın bu krizde para varda biz yatırmıyoruz.. 
#Covid_19
#Turkcell
#EvdeKal
#vaka34109 😔 pic.twitter.com/UQeIPVodzc",0
1586340156000,2020-04-08,13:02:36,marjinalbjkli,Senelerdir Turkcell kullanıyorum ve bu ayın 24’ünde taahhütüm bitiyor. Çağrı merkezini aradığımda aynı tarifeyi kullanabilmem için her ay 20₺ fazla ödemem gerektiğini öğreniyorum. Kullandığım tarife 12GB 89.99₺. İşin garip tarafı şu,0
1586340138000,2020-04-08,13:02:18,ligene61,Haaahhh bide yalın. Hemde turkcelle dinleyin bağlayın pisikopata,0
1586340094000,2020-04-08,13:01:34,neslihanztopra6,Adam gibi hizmet vermeyen Turkcell'i ve terbiyesiz elemanlarını şiddetle kınıyorum.,0
1586340090000,2020-04-08,13:01:30,ligene61,Bunlara ancak beddua ederim Allah belanızı versin. Turkcell ile bağla psikopata,0
1586340033000,2020-04-08,13:00:33,ligene61,Yalan bu alıyorsun sana söylediğini yapamıyor. Tuzak,0
1586339999000,2020-04-08,12:59:59,mstkrkyl,21.yy yaşıyoruz halen evde düzgün şebeke çekmiyor bide ekrana bakınca #EvdeHayatVar ne kadar komik😊 @Turkcell @TurkcellHizmet,0
1586339981000,2020-04-08,12:59:41,ligene61,Eve kapan sabret sana saç baş yoldursun. Turkcelle bağla piskopata,0
1586339807000,2020-04-08,12:56:47,ggtoprak,Enerjinizi hizmet için bayiye gitme şartı koşmak için harcıyorsunuz ya alkışlar @TurkcellHizmet,0
1586339794000,2020-04-08,12:56:34,ipekbdr1,@Turkcell tarifemi degistirmek icin saatlerce ugrasiyorum fakat bir turlu musteri hizmetlerine baglanamiyorum,0
1586339781000,2020-04-08,12:56:21,ligene61,Bende super online da düştüm şimdi tahhahütlerim dolar dolmaz iptal ettireceğim. Türkselle bağla psikopata. Nasılsın @TurkcellHizmet @Turkcell,0
1586339758000,2020-04-08,12:55:58,mustafakilicmk,"Harikasınız şu zor günlerde fatura kitlemekten eksik kalmıyorsunuz @enerjisa @DicleElektrikAS @turksatkablo @DSmartDunyasi @VodafoneMedya @Turkcell @suskigm @iskignmudurlugu 

Alkışlıyoruz 👏👏👏",0
1586339733000,2020-04-08,12:55:33,benmidedim,Ulan youtubedan video izleyim dedim Turkcell Superbox sağolsun bi boka yaramadığı için video izlemeyi bırak mail bile atamıyoruz. Keriz gibi aylık 140 lira da para ödüyoruz. Kesinlikle tavsiye etmem.,0
1586339679000,2020-04-08,12:54:39,serhatguvercin,Bu kadar mı düşüncelisiniz @TurkcellHizmet @Turkcell bizler görevdeyken ailemiz evdeyken sizlerden bu şekilde fırsatcı bir yaklaşımı kınıyorum!,0
1586339619000,2020-04-08,12:53:39,burakkarasu26,"Fazla fatura, anında kota dolmaca , ama bi gün ödeme zart diye hız düşümü.20 yıl kullandığım hattından kurtuldum şükür..Param cebimde kaldı.Sıra superonlineda",0
1586339564000,2020-04-08,12:52:44,aliiikayya,@TurkcellHizmet @Turkcell pişmanlıktır arkadaşlar18 dakikadır müşteri hizmetlerine baglanamiyorum.  pic.twitter.com/pnPPaKmtZy,0
1586339328000,2020-04-08,12:48:48,ggtoprak,Hiçbir hatam ve kusurum olmadığı halde beni neden bu duruma zorluyorsunuz? Adıma çok sayıda hat açılması durumu hayatın olağan akışına aykırı olmasına rağmen önlem almadınız beni aylarca dava peşinde koşturdunuz. Şimdide hizmet almak istiyorum buna engel oluyorsunuz. @Turkcell,0
1586339300000,2020-04-08,12:48:20,vahapkilicc,Oparetörler indirime gidecekleri yerde hatlara 20 tl zam yaptı 1 nisandan sonra. ben Türkcell bayisiyim bu durumda yapılan zam gerçekten kabul edilir bir şey değil,0
1586339098000,2020-04-08,12:44:58,semihtiryaki83,"Çok doğru bangır bangır destek veriyoruz deniyor ama valilik hatları kapalı, banka kredi için başvuru alıyor ama dönüş yok, @TurkcellHizmet @Turkcell #EvdeKalTurkiye diyor ama faturaları ötelemediği gibi ödenmeyince aramaya kapıyor yok ya benim inancım yok",0
1586339083000,2020-04-08,12:44:43,bugrakartal07,7 gündür eve internet bağlanmasını bekliyoruz @TurkcellHizmet @Turkcell gerçekten baya hızlı firmasınız,0
1586339021000,2020-04-08,12:43:41,dorylaion2226,"Sesli yanıt sisteminize almak istediğiniz hizmeti birkaç kelime ile söylediğimde maalesef anlamıyor ve yardımcı olmuyor. Turkcell Asistana da yazdığımda “sizi anlayamadım” diyor! Dün aranarak kabul ettiğim Feezy Premium üyeliğini, cayma hakkımı kullanarak iptal etmek istiyorum.",0
1586339014000,2020-04-08,12:43:34,mervesakman,Sizi arayıp ulaşmaya çalışan kişi yaşlı internetini kullanamaz. Böyle bir zamanda telefonla 10 dakika arayamadığınız için yazıklar olsun @Turkcell @TurkcellHizmet,0
1586338900000,2020-04-08,12:41:40,serhatguvercin,#turkcellboykot sağlık personelini abonelerinizi böyle mi motive ediyorsunuz?,0
1586338857000,2020-04-08,12:40:57,serhatguvercin,Sağlık personellerine bedava internet verdik diyorsunuz. Ben de sağlık personeliyim ve arayıp evimdeki superonline tv plus ve internetimin paketinin hızını düşürme teklifi verip üstüne zam teklif ediyorsunuz!,0
1586338837000,2020-04-08,12:40:37,karga_marley,Aynı durumu yaşıyorum ve hayat eve sığmıyor malesef. Birazdan çıkıp yanına geliyorum. Anlarsın ya @SuperYardim @TurkcellHizmet @Turkcell  https://twitter.com/yavuzsam26/status/1245853194187501571 …,0
1586338832000,2020-04-08,12:40:32,seko_ya,"Bakın bu işi çok uzatmadınız mı?
Nakil işlemi yapmayacaksanız aboneliği iptal edin diyorum. Talebim anlaşılmıyor mu? @TurkcellHizmet @Murat__Erkan #superonline @Turkcell",0
1586338778000,2020-04-08,12:39:38,reyhan3483,Belki korona telefondan geçer diye baglamıyorlar 😁 ısrarla ya burdan yazılı yasa sesli yanıt sistemi ile yardımcı oluyorlar/ olduklarını sanıyorlar🤭,0
1586338646000,2020-04-08,12:37:26,ercan48352078,Boşuna yazma kardeşim Hiç yardımcı olmuyorlar ve aynı durumdan internet bağla tam adım mecburen gittim Turkcell'den 170 lira verdim Kablosuz interneti aldım eve bu yoklukta beni Turkcell'e yönlendirdiler Hakkımı helal etmiyorum,0
1586338613000,2020-04-08,12:36:53,seko_ya,Bizim internet naklimizi de 10 gündür yapamadılar. Halen “kısa bir süre daha beklemenizi rica ederiz” diyorlar. Hep yalan hep bir oyalama. @Turkcell @TurkcellHizmet #superonline,0
1586338611000,2020-04-08,12:36:51,ozturk66tr,@Turkcell @TurkcellHizmet @BiPMobil #SürprizNokta için #EvdenÇıkma diyoz nası gidip yapacaz sürpriz noktayı. lütfen buna çözüm getiriniz haftalık 2gb internet mi verirsiniz nasıl yaparsınız bi çözüm bulur musunuz???,0
1586338586000,2020-04-08,12:36:26,semihtiryaki83,Fırsatçı @Turkcell evde hayat var ama faturalara devam değil mi? Acil bi durum olsa #EvdeHayatVar #Covid2019TR bittiğinde operatörü mü değiştireceğim. Hiç bir faydanız yok müşterilerinize #turkcellboykot,0
1586338584000,2020-04-08,12:36:24,kvcmurat,Teşekkürler @TurkcellTVPlus @Turkcell 1 faturamizi ödeyemedik diye interneti kullanilamayacak byte indirip yayınımızı kestiniz bu karantina günlerinde. Bu günler geçtiğinde de biz sizi unutacağız az sabır  pic.twitter.com/Q8gZSVgg2W,0
1586338295000,2020-04-08,12:31:35,dorylaion2226,Saaatlerdir 532’yi arayarak bir müşteri hizmetleri temcilisi ile görüşmeye çalışıyorum ama mümkün olmuyor! Bu nasıl bir müşteri hizmeti? @Turkcell @TurkcellHizmet,0
1586338270000,2020-04-08,12:31:10,ohshit___1,"Ben böyle operatörün amk 
#Turkcell",0
1586338262000,2020-04-08,12:31:02,kznckhll,"Müşteri temsilcisine bağlanmak= Müslümana gavur eziyeti ya
@Turkcell",0
1586338185000,2020-04-08,12:29:45,zehraakky,Unutup bir gün geç ödedik diye de gecikme bedeli almazsın ya. @Turkcell,0
1586338113000,2020-04-08,12:28:33,cantoktas1905,"@Turkcell Merhaba Turkcell Superonline internet hızım çok yavaş, 
Ilgilenir misiniz?  pic.twitter.com/sxti98MT8l",0
1586338028000,2020-04-08,12:27:08,kalifiyek,"Hiç destek olmadığını, faturaları ötelemelediğini anlayınca benim de gözlerim doluyor.",0
1586337862000,2020-04-08,12:24:22,kalifiyek,Faturaları ötele artık ayıptır.,0
1586337462000,2020-04-08,12:17:42,omerpekergin,Birdaha asla superonline abonesi olmayacağım!!! Müşteri kazıklama odaklı çalışıyor @Turkcell @Turkiye,0
1586337334000,2020-04-08,12:15:34,muhaliffrida,Düştüğümüz Turkcell tuzağı ile ilgili tek taraflı var olduğunu söyledikleri ses kaydı yalanı ile kendi kendilerine karar vererek dolandırmaya devam edeceklerini söylüyorlar. Yeni gelecek faturada Fizy ücretini de artırmışlar  üstelik!  Arayarak değil Twitter üzerinden üstelik!  https://twitter.com/TurkcellHizmet/status/1247808805049532426 …,0
1586337141000,2020-04-08,12:12:21,cumaliemre3,@Turkcell müşterini kaybetmişsin haberin olsun kdjdnd,0
1586337078000,2020-04-08,12:11:18,almitharaas,Turkcell yorma be canım operatörüm yorma,0
1586337073000,2020-04-08,12:11:13,asliddoganx,Turkcell beni çok çarptı artık sevmiyorum onu,0
1586337003000,2020-04-08,12:10:03,zekimertt,Hazır Kart’a geçmemden sonra Turkcell’den gelen teklif. Daha birkaç ay önce Bunun *3GB* olanına ayda 70₺ ödediğimi hatırlatman çok ayıp oldu Turkcell.  pic.twitter.com/KJdUIgt6FF,0
1586336922000,2020-04-08,12:08:42,cotanoktay,@Turkcell sen kendini deli gibi bir şey yaptın. Bu çekmeme sorununu bir hallet gözünü sevim,0
1586336780000,2020-04-08,12:06:20,mervesakman,Biz iletişime daha fazla geçmek istemiyoruz! Dakikalarca bekliyoruz ve hat kopuyor! Sizin iletişime geçmenizi rica ediyoruz! Bu kadar zor mu iletişime geçip aramak???? @Turkcell @TurkcellHizmet,0
1586336755000,2020-04-08,12:05:55,simsek_gurkan,Turkcell TV+ da yoksunuz @TurkcellTVPlus,0
1586336747000,2020-04-08,12:05:47,cicekozer,"Ulaşılamama problemi mi ? #Turkcell satış (!) bölümü ile irtibat kurmayı bekliyorum. Twit yazarken beklemeye devam ediyorum. İmla hatalarını kontrol ediyorum, kaç karakter kullandığımı sayıyorum, neden hala beklediğimi düşünüyorum.. 30:33 oldu.. 32:00’ı geçti. Kapatıyorum.  pic.twitter.com/3BkelBIRGo",0
1586336690000,2020-04-08,12:04:50,mervesakman,"Dün 5.....0 müşteri nolu superonline aboneniz telefonda üst üste iki kere 40 dakika olmak üzere ödemelerini yapmak üzere hatta beklemiş, ve hat iki kere düşmesine rağmen geri aranmamıştır. Neden abone geri aranmıyor? Neden bu kadar uzun bekletiliyor? @Turkcell @TurkcellHizmet",0
1586336651000,2020-04-08,12:04:11,ozgeeunal1,Turkcell superonline allah belani versin kardes bidaha senle sozlesme mozlesme yapmam lan bosa para oduyoruz,0
1586336390000,2020-04-08,11:59:50,necipseckinn,Eskiden 1 aydı şimdi 4 hafta olmuş paketler . Yahu bu kadar mı düştünüz. 2-3 günün hesabını mi yapıyorsunuz . İnanamıyorum. @Turkcell,0
1586336368000,2020-04-08,11:59:28,erkangultekin80,Bu tehdit mesajı neyin nesidir ? Evet ödememi 14 gün geciktirdim ! Böyle mi tahsil edeceksiniz ? Ödemezsen hattını iptal ederim üzerine de 312 TL cayma bedeli yansıtırım mı ? @TurkcellHizmet bu nasıl mesaj ?,0
1586336336000,2020-04-08,11:58:56,erkangultekin80,Bu mesajı nasıl bir sistem ile yolladınız ? Otomatik mesaj diye sıyrılamazsınız !!,0
1586336093000,2020-04-08,11:54:53,erkangultekin80,Bu tehdit mesajı neyin nesidir ? Evet ödememi 14 gün geciktirdim ! Böyle mi tahsil edeceksiniz ? Ödemezsen hattını iptal ederim üzerine de 312 TL cayma bedeli yansıtırım mı ? @TurkcellHizmet bu nasıl mesaj ?,0
1586335989000,2020-04-08,11:53:09,erkangultekin80,"Degerli  musterimiz, kontratli kampanyanizin devam etmesi ve erken iptal bedeli 312,98 TL nin  yansimamasi icin xxxxxx nolu hattiniza ait 538,30 TL lik fatura odemenizi hatirlatmak isteriz. Odemenizi  http://trcll.im/faturaode   uzerinden  kolaylikla gerceklestirebilirsiniz. Tehdit?",0
1586335924000,2020-04-08,11:52:04,babur_sah1,@TurkcellHizmet Turkcell aldığım güne lanet olsun. Milyonlarca insan sırf mecburiyetten sizi kullanıyor. Türkiye'nin en kazıkçı firmasısınız. Neredeyse telefonun tuş kilidini açarken bile para isteyeceksiniz. Şu kriz döneminde bile utanmıyorsunuz. Allah belanızı versin.,0
1586335731000,2020-04-08,11:48:51,guveyn,Sabah uyanıyorum telefonuma 2 mesaj gelmiş bilin bakalım neymiş ? Biri @Turkcell diğeri #esgaz @TurkcellHizmet  149.99 hem de şu zamanda iptal bedeli öyle mi ? Sahi ya ne oldu bizim temel ihtiyaç kredileri ? @ZiraatDestek @HMBakanligi @BeratAlbayrak pic.twitter.com/aiiN13jypN,0
1586335607000,2020-04-08,11:46:47,bezgindervis,ben denemek icin Turkcell hatlardan birini ödemedim ve gördüm ki kesmişler. Ödedim ve sabah aradılar bişeyler satabilir miyiz diye :)) dedim sizi iptal edecegim hele şu zamanlar bi bitsin. hepsi aynı anlayacağınız. gözlerini para bürümüş.,0
1586335486000,2020-04-08,11:44:46,9keredokuz,@Turkcell artık iyice saçmalamaya başladı faturamı geç ödedim diye sözleşmeyi iptal edip birde erken iptal bedeli talep edeceğini bildiriyor mesajla. @ticaret @UABakanligi @tuketicigundemi @BTKgovtr @BTKKurumsal pic.twitter.com/O8nP7yj5Gk,0
1586335180000,2020-04-08,11:39:40,esrayoral,"Turkcell ""anneme bilgi depolama hizmeti' satmış. Kadının haberi bile yok, bu nedir diye soruyor.  Kapatamazsın demişler, para istemişler. Onu derhal Vodafone'a geçirmek için ne gerekirse yapacağım. @TurkcellHizmet @VodafoneTR",0
1586335099000,2020-04-08,11:38:19,ertan98949253,"#Turkcell 20 gündür SUPERBOX teslimini beceremeyen, ilgisiz, umursamaz TURKCELL' i alkışlıyorum... (?)",0
1586334846000,2020-04-08,11:34:06,sabricam,Çok güzel yardımcı oldunuz teşekkür ederim. Bide Turkcell evde kalın diyorsunuz ???,0
1586334481000,2020-04-08,11:28:01,pkr351,"Bana otomatik bir cvp yollamayın artık.Ekibimizi bilgilendirdik diyorsunuz ya ekibiniz sizden aldığı bilgiyle ilgilenmiyor, hiçbişey yapmıyor.Kimsenin İnternet bağlamak için evime geldiği yok. gerekli yerlere şikayet etmeye devam edicem #Turkcell @BTKbasin",0
1586334454000,2020-04-08,11:27:34,olcayilcek,"Bugün de bekliyoruz, ne zaman dönüş yapılacak? Turkcell şikayet taleplerine kaç ayda dönüş yapıyor?",0
1586334341000,2020-04-08,11:25:41,kerimyldrm3,Faturanın günü geçince kesecez diye mesaj atıyorsunuz bunu napacaz? @Turkcell @TurkcellHizmet pic.twitter.com/kE79GhHFv4,0
1586334320000,2020-04-08,11:25:20,alpayaksz,@Turkcell siz ne biçim şebekesiniz!!! Fatura ödenmeyince hızı yavaşlatamazsınız... ödeme yaptık 1 saat oldu hala normale dönemediniz.. aldığınız ücret 2020.. verdiğiniz hizmet 2010!!! @TCSanayi @TuketiciBasvuru @dijital,0
